shares,category,weekday,num_videos,num_imgs,num_keywords,n_tokens_title,n_tokens_content,kwshares_avg
1200,world,wednesday,2,0,6,10,206,2005.6079
811,entertainment,wednesday,0,0,5,10,157,2867.97
2200,business,wednesday,0,1,10,13,370,947.98547
4100,tech,wednesday,0,1,9,10,1105,1399.8751
1900,world,wednesday,0,1,6,10,972,2080.2324
9100,world,wednesday,0,22,5,8,397,2437.0264
1500,socialmedia,wednesday,0,9,7,8,405,2480.4324
3400,entertainment,wednesday,0,1,4,13,646,1788.5352
460,world,wednesday,1,0,6,8,134,2206.2217
554,tech,wednesday,0,0,10,11,196,1633.1382
638,world,wednesday,0,0,8,11,239,2129.8345
712,world,wednesday,0,1,8,10,704,1744.8466
1500,lifestyle,wednesday,0,1,6,9,342,3047.9788
2200,lifestyle,wednesday,0,1,10,12,513,1495.7017
438,entertainment,wednesday,0,1,8,9,1964,1513.5542
3100,business,wednesday,0,1,10,7,897,964.85773
51900,socialmedia,wednesday,1,2,5,12,171,2551.9011
935,business,wednesday,0,1,6,8,245,1390.4392
832,tech,wednesday,0,1,5,10,152,1914.6471
804,world,wednesday,0,0,8,9,132,1925.1592
3500,socialmedia,wednesday,0,1,5,12,363,3252.7192
864,tech,wednesday,0,22,5,9,436,1328.3771
3000,tech,wednesday,0,0,9,11,132,1913.6646
1200,entertainment,wednesday,0,1,4,7,340,6270.1094
847,entertainment,wednesday,0,1,8,12,182,1404.5486
917,world,wednesday,0,1,6,10,311,5194.1665
1200,tech,wednesday,0,21,6,10,1053,2217.4609
673,lifestyle,wednesday,0,1,8,9,291,1964.4963
938,world,wednesday,0,1,5,12,326,1730.6416
358,business,wednesday,0,1,6,8,184,1241.9943
1200,lifestyle,wednesday,0,0,10,10,149,2318.4072
2100,world,wednesday,0,1,8,12,292,1995.4948
672,entertainment,wednesday,6,1,4,10,336,2591.3298
2300,world,wednesday,0,1,5,13,263,1359.7094
1100,world,thursday,1,11,4,10,392,1959.9231
1100,world,thursday,1,10,6,11,338,2879.9736
1100,world,thursday,0,1,4,11,793,2473.9392
1800,business,thursday,0,1,6,7,94,1629.4026
610,lifestyle,thursday,0,1,10,8,299,2139.0122
870,business,thursday,0,1,7,12,166,1928.9708
835,business,thursday,0,1,7,18,355,1948.3306
1200,tech,thursday,0,1,7,7,792,1724.0552
2400,world,thursday,1,0,7,8,109,2055.584
1100,entertainment,thursday,0,1,10,11,916,1380.2733
1300,lifestyle,thursday,0,1,8,9,459,1861.3126
793,business,thursday,0,1,7,6,1186,1662.5682
3500,entertainment,thursday,0,1,7,10,491,1493.7813
2500,tech,thursday,0,1,8,10,663,2248.6189
704,tech,thursday,1,13,10,11,1180,1497.3766
4800,world,thursday,0,0,8,7,315,1137.6038
12300,business,thursday,0,1,10,13,303,2227.8291
833,world,thursday,1,15,9,11,759,2479.9233
4900,socialmedia,thursday,0,11,7,10,488,3024.6604
2900,socialmedia,thursday,0,0,4,10,410,3680.9006
844,world,thursday,0,1,3,14,326,2152.2939
744,world,thursday,1,1,8,13,793,1134.4298
1600,world,thursday,0,9,6,11,363,2873.5432
690,business,thursday,0,1,5,8,173,1158.1511
998,entertainment,thursday,0,1,5,10,542,1413.8425
3300,world,thursday,0,1,6,8,616,1855.9952
1100,world,thursday,1,25,7,11,1331,2387.0469
1900,business,thursday,0,1,3,13,258,2726.0852
4000,world,thursday,0,0,7,10,124,2298.5569
2500,tech,thursday,0,1,7,11,398,2095.5381
5100,business,thursday,0,1,5,14,322,2455.6042
2900,tech,thursday,0,1,3,13,177,2515.3271
802,business,thursday,1,0,6,9,380,1570.2792
1400,entertainment,thursday,0,1,4,12,864,2602.0986
4200,entertainment,thursday,0,1,7,10,1298,2066.4658
875,world,thursday,0,1,5,8,238,2054.6628
1200,world,thursday,0,1,5,10,689,2054.6628
2000,lifestyle,thursday,0,1,8,10,263,1549.6676
5000,socialmedia,thursday,0,17,10,10,1827,2164.5049
2100,world,thursday,1,1,6,9,480,1180.491
715,world,thursday,0,9,8,11,1481,2471.4192
1700,business,thursday,0,1,5,12,300,1488.1511
801,tech,thursday,0,1,5,11,250,2004.3741
4200,socialmedia,thursday,0,11,8,8,169,3349.1184
1900,world,thursday,1,0,10,12,183,1997.9017
756,world,thursday,0,1,10,10,826,736.72168
592,business,thursday,0,13,6,10,873,1001.6398
2600,business,thursday,0,1,3,4,297,2192.752
1400,lifestyle,thursday,0,1,8,8,883,1683.7559
1100,business,thursday,0,1,8,11,254,1465.4196
1100,world,thursday,0,11,7,9,718,1647.1046
2300,lifestyle,thursday,0,0,8,12,150,2785.4277
1700,lifestyle,thursday,0,1,9,9,509,1808.1414
9100,world,thursday,0,0,7,7,143,3204.009
5700,tech,thursday,0,11,9,8,1272,3807.8574
1800,entertainment,thursday,0,1,9,11,479,3453.1426
7200,world,thursday,0,0,7,7,22,1881.9525
671,entertainment,thursday,0,14,8,9,912,1466.8279
2200,entertainment,thursday,0,1,7,8,420,1134.5607
1800,world,thursday,0,11,8,12,349,2096.7053
3500,tech,thursday,1,1,10,8,576,2143.7253
2900,tech,thursday,0,1,10,12,270,2651.3738
817,tech,thursday,0,1,7,7,263,1142.173
3400,tech,thursday,0,0,7,10,185,2634.3398
1600,socialmedia,thursday,0,11,8,9,238,2701.0964
771,business,thursday,0,1,4,9,130,2063.2639
15800,lifestyle,thursday,0,1,6,5,155,1727.4625
794,business,thursday,0,1,7,13,298,1870.8135
465,world,friday,0,1,6,13,742,1907.2346
2200,world,friday,2,1,10,10,322,1721.1702
1700,business,friday,0,1,6,16,185,1460.2112
17500,entertainment,friday,1,0,10,10,452,1797.6179
1100,socialmedia,friday,0,1,4,10,240,2656.123
2200,entertainment,friday,0,1,7,9,409,1595.9093
536,entertainment,friday,0,1,3,11,480,2367.5217
1900,entertainment,friday,1,0,7,9,250,3868.1372
3300,tech,friday,0,8,8,10,532,3464.5386
1300,tech,friday,0,16,8,10,497,1447.2965
5700,lifestyle,friday,0,1,10,12,1215,2131.5034
3100,tech,friday,0,0,8,10,126,2310.4585
701,world,friday,1,0,8,11,123,2170.5732
8000,tech,friday,0,0,8,12,112,1994.291
3600,business,friday,0,1,4,9,796,2041.4243
1300,socialmedia,friday,0,1,4,9,241,1907.709
2900,socialmedia,friday,0,1,5,9,166,2868.5073
1200,entertainment,friday,2,1,6,9,666,1829.9286
2400,business,friday,0,1,6,9,240,1892.2537
3700,tech,friday,0,0,8,11,353,2091.0737
1500,tech,friday,0,1,5,9,163,2428.5496
5800,socialmedia,friday,1,1,7,7,1152,3283.4822
721,business,friday,0,1,9,9,340,1214.6472
2700,world,friday,0,1,9,11,435,1519.8385
1700,world,friday,0,1,5,14,576,2243.6594
3400,socialmedia,friday,0,1,5,11,332,3441.8201
2200,world,friday,0,1,5,6,595,2243.6594
1400,business,friday,0,1,5,9,227,1907.5394
1000,world,friday,0,20,7,10,641,3158.2847
2100,entertainment,friday,0,1,3,9,671,2367.5217
1200,world,friday,0,1,7,8,234,1337.135
1300,world,friday,21,0,9,11,269,2094.9954
561,world,friday,0,1,5,9,516,1940.1852
2200,world,friday,1,11,7,12,323,1328.9026
715,world,friday,0,0,7,7,350,2354.3179
2900,world,friday,0,1,6,8,455,2369.8911
2800,tech,friday,1,1,7,7,664,2109.2195
1800,entertainment,friday,0,1,4,11,322,1775.6414
930,world,friday,1,0,7,10,158,2009.9456
1200,lifestyle,friday,0,1,9,8,322,1630.5167
1100,world,friday,0,0,6,9,234,2335.5623
1500,tech,friday,0,1,5,10,324,2354.51
1500,world,friday,0,12,9,7,583,2298.626
1200,entertainment,friday,1,5,7,10,618,2244.7617
1800,world,friday,1,0,7,13,189,2236.0645
1900,world,friday,0,1,8,12,352,1632.3229
1500,world,friday,1,12,6,8,1113,2947.3945
1200,world,friday,0,1,6,9,629,2266.4917
2000,world,friday,0,1,5,9,222,2416.5872
2200,business,friday,0,1,6,12,186,1216.5665
1200,entertainment,friday,0,0,8,8,265,2046.1642
1100,business,friday,0,1,4,10,327,1453.8246
2700,tech,friday,0,10,8,10,775,1971.8417
2600,lifestyle,friday,0,11,10,9,368,2839.8423
1300,lifestyle,friday,0,1,10,13,306,1274.9507
3000,tech,saturday,0,8,10,9,497,2131.2393
1900,lifestyle,saturday,0,1,7,12,342,2059.6733
7700,world,saturday,1,0,7,7,151,1985.2196
1300,tech,saturday,0,1,7,12,668,2585.616
2300,socialmedia,saturday,0,1,10,9,1380,2300.6055
3200,business,saturday,0,1,9,9,1684,1574.0981
3100,business,saturday,0,1,9,9,331,1114.8021
2400,entertainment,saturday,0,1,9,7,163,2292.2551
3800,tech,saturday,0,0,10,9,126,2361.9685
2600,entertainment,saturday,1,0,8,11,287,2195.699
3500,business,saturday,0,1,5,8,407,1166.1617
2800,world,saturday,11,10,10,10,1231,1342.6886
7800,tech,saturday,0,0,8,9,234,1806.8887
7800,tech,saturday,0,1,9,9,288,2269.0137
2000,socialmedia,saturday,0,1,8,9,337,1724.8849
5800,tech,saturday,0,11,10,6,837,2342.8706
2200,entertainment,saturday,0,1,10,9,895,1792.667
9800,entertainment,sunday,0,6,9,8,922,1707.9644
1700,world,sunday,10,1,7,9,315,2031.1641
3900,world,sunday,1,0,6,11,80,2663.9521
4200,socialmedia,sunday,0,1,9,14,102,2382.4539
1600,entertainment,sunday,1,0,6,12,259,1724.0215
3500,world,sunday,0,1,7,10,951,1787.7969
2600,tech,sunday,0,1,9,9,1549,2663.8911
2000,lifestyle,sunday,0,6,10,7,794,2625.6558
1600,tech,sunday,0,13,7,6,1012,1941.6036
17600,world,sunday,0,1,7,11,223,1440.0785
767,entertainment,sunday,0,1,4,10,344,1775.0137
4400,lifestyle,sunday,0,12,8,13,516,2252.4758
1300,world,sunday,2,0,8,8,188,1375.4695
2800,business,sunday,0,1,10,10,945,1874.717
2000,socialmedia,sunday,0,6,7,10,451,3679.1963
5700,business,sunday,0,1,7,14,980,2235.1497
2200,lifestyle,sunday,0,6,7,9,807,2854.99
2100,business,sunday,0,1,8,11,281,1841.41
1700,world,sunday,0,9,7,11,492,1915.7036
827,world,sunday,0,0,7,10,68,3039.759
2500,world,sunday,0,1,5,9,593,2160.4946
2500,world,sunday,0,1,8,9,347,2359.8972
764,world,monday,0,1,8,11,197,2624.1013
1100,business,monday,0,1,7,10,680,1362.339
4000,business,monday,0,1,5,10,296,1367.0281
2900,tech,monday,1,12,8,10,695,1667.683
1100,world,monday,1,0,6,10,123,2201.4565
423,world,monday,0,10,8,8,400,2008.4551
1000,entertainment,monday,1,0,8,10,148,3653.3494
2100,tech,monday,0,1,8,10,180,2277.9431
2200,lifestyle,monday,0,1,7,10,315,2012.469
703,business,monday,0,0,7,14,103,2171.1782
1000,world,monday,11,0,7,8,810,2426.1406
1900,socialmedia,monday,0,1,8,12,509,2311.6707
863,business,monday,0,1,6,12,217,1758.1456
1100,business,monday,0,1,6,11,349,1181.0225
1400,tech,monday,0,17,4,11,521,3906.6409
1900,lifestyle,monday,0,9,9,12,679,1881.7216
3700,tech,monday,0,0,10,13,177,1849.7213
799,world,monday,1,1,5,10,251,2253.1748
3700,tech,monday,0,1,7,10,424,2001.7906
1600,tech,monday,0,1,6,11,417,2474.4033
2000,world,monday,1,0,7,13,134,1891.9108
1600,business,monday,0,1,7,9,985,1623.1729
2100,lifestyle,monday,0,1,8,10,265,2302.6941
1300,tech,monday,0,1,6,9,535,1333.8022
1100,socialmedia,monday,0,1,7,8,382,1960.1141
1800,world,monday,0,13,9,10,602,2484.2539
3200,world,monday,0,13,7,10,566,2242.2671
800,world,monday,0,1,4,7,524,2403.5764
1500,world,monday,1,12,6,12,672,2168.5254
1100,business,monday,0,1,6,11,771,1783.4209
900,world,monday,0,1,7,8,225,2116.8047
1100,entertainment,monday,0,1,6,12,294,2516.5085
1100,entertainment,monday,1,0,8,11,481,2703.2715
1600,business,monday,0,1,9,8,704,1573.5214
1600,world,monday,0,0,9,10,371,2098.1555
2100,world,monday,0,1,7,10,1050,2413.9075
2700,socialmedia,monday,0,12,5,11,172,2970.3098
950,world,monday,0,7,8,10,220,2956.1875
1400,socialmedia,monday,0,17,5,10,857,2747.1418
971,socialmedia,monday,1,1,10,6,545,2852.5
872,world,monday,1,0,9,9,506,1637.5189
1700,world,monday,0,1,8,10,1016,2030.365
657,world,monday,1,0,9,10,156,1796.9462
1100,world,monday,0,0,7,10,263,2255.6045
2800,world,monday,0,1,4,8,189,2637.0354
1700,business,monday,20,1,8,9,1777,1701.3226
718,entertainment,monday,1,0,10,13,113,3285.1982
4500,tech,monday,0,0,10,10,154,2756.2705
1800,tech,monday,0,1,8,13,145,1661.9298
533,business,monday,0,13,7,9,746,1462.3739
6800,tech,monday,0,1,5,15,208,2111.3674
1200,business,monday,1,0,9,8,286,1585.1553
2000,tech,monday,0,17,7,8,827,1686.1954
6500,tech,monday,0,1,6,11,150,1353.9203
3100,tech,monday,0,1,8,9,666,2383.7798
987,entertainment,monday,1,0,9,10,185,1988.4813
6700,socialmedia,monday,0,1,6,7,366,2729.3447
4100,entertainment,monday,0,14,6,10,526,1612.183
428,socialmedia,monday,0,12,5,18,537,4546.2021
1500,business,monday,0,1,9,9,745,1515.1508
1500,socialmedia,monday,0,11,8,8,249,2765.4963
2100,world,monday,0,1,10,10,85,1770.2493
1500,entertainment,monday,2,0,9,11,242,1969.8412
936,entertainment,monday,0,1,5,10,296,2240.2559
1200,world,monday,0,1,7,9,184,1981.9174
5300,lifestyle,monday,10,1,9,9,548,3050.2041
860,entertainment,tuesday,2,0,7,12,286,2181.4097
4600,socialmedia,tuesday,1,1,8,8,1362,1964.6587
925,world,tuesday,1,0,7,12,317,1446.7605
11900,tech,tuesday,0,0,4,7,127,2462.0908
1700,entertainment,tuesday,0,1,8,11,230,1727.4001
940,entertainment,tuesday,0,1,6,9,458,1587.3418
560,business,tuesday,0,1,8,11,245,1339.3776
2600,entertainment,tuesday,1,1,7,10,225,3248.99
1500,lifestyle,tuesday,1,1,8,12,577,1939.2268
866,world,tuesday,0,1,6,9,380,1494.896
1200,entertainment,tuesday,0,1,3,11,617,2435.4663
6000,entertainment,tuesday,0,1,4,10,238,1831.7985
1300,business,tuesday,1,0,5,8,218,2005.5244
2100,world,tuesday,0,1,7,8,1898,1886.7382
1400,business,tuesday,1,0,7,12,366,1723.5229
583,lifestyle,tuesday,0,1,9,10,504,2438.3994
1200,business,tuesday,0,1,6,10,831,1073.5198
3000,socialmedia,tuesday,0,1,4,7,400,3120.9873
1100,entertainment,tuesday,0,1,9,14,193,1280.5074
6500,tech,tuesday,0,1,7,8,155,1590.1711
1200,world,tuesday,0,1,7,10,682,1461.7382
751,lifestyle,tuesday,0,1,10,12,702,1949.1223
741,world,tuesday,0,1,6,9,446,2186.8179
2100,business,tuesday,0,1,4,8,275,2353.05
1800,business,tuesday,0,1,8,8,334,1842.7112
1600,socialmedia,tuesday,0,1,7,10,370,2063.6035
635,socialmedia,tuesday,0,1,6,11,430,1949.2428
589,entertainment,tuesday,1,0,7,11,117,1344.7268
1100,world,tuesday,1,0,6,9,128,2086.3635
473,world,tuesday,20,0,6,10,295,2749.7622
1200,world,tuesday,1,12,6,11,324,2744.1418
1100,world,tuesday,0,13,7,10,743,3141.3481
1500,entertainment,tuesday,0,0,9,11,195,2615.0767
1000,world,tuesday,1,0,7,10,179,2211.936
532,business,tuesday,0,1,6,10,238,1306.5867
1400,world,tuesday,0,0,10,8,80,2474.1453
1100,entertainment,tuesday,0,1,6,10,239,1847.7911
510,world,tuesday,17,0,7,11,410,2486.7651
342,tech,tuesday,0,1,6,11,310,1534.8065
1700,business,tuesday,0,1,7,10,501,2210.0923
2700,business,tuesday,1,1,8,10,1438,2379.5239
1900,tech,tuesday,0,16,8,11,1949,2227.437
22000,tech,tuesday,0,1,5,10,216,2301.1641
503,business,tuesday,0,1,6,13,272,1945.562
2800,tech,tuesday,0,1,6,12,165,1431.4121
1100,tech,tuesday,0,1,5,6,921,2017.8772
522,entertainment,tuesday,1,1,7,9,103,2577.4729
1100,tech,tuesday,0,1,8,11,275,2609.8657
1500,world,tuesday,2,0,8,7,90,2251.9319
2000,entertainment,tuesday,0,0,9,17,141,1881.8348
1900,tech,tuesday,0,6,7,8,300,3795.6421
5500,world,tuesday,1,0,9,11,428,1559.9135
1200,lifestyle,tuesday,0,5,10,9,389,2502.8203
4600,business,tuesday,0,1,6,6,234,1640.9786
823,business,tuesday,0,0,9,12,104,1928.6223
1800,tech,tuesday,0,1,7,11,174,1959.1104
5600,tech,tuesday,0,1,6,12,531,1153.5608
2500,world,tuesday,0,0,6,11,248,2104.6409
1900,lifestyle,tuesday,0,1,10,10,446,2271.2585
689,entertainment,tuesday,0,1,10,11,396,2279.8167
1100,tech,tuesday,0,9,8,9,557,1852.2777
3700,world,tuesday,0,1,5,10,501,1514.0336
1200,world,tuesday,0,1,5,9,431,1644.2417
952,world,tuesday,1,0,6,8,151,2351.5662
300,world,tuesday,0,1,8,13,1118,1511.5886
2600,tech,tuesday,3,1,7,8,826,2098.1831
1300,world,tuesday,0,0,6,8,167,3277.6116
1500,world,tuesday,0,1,4,11,95,2086.1157
1900,socialmedia,tuesday,0,1,4,10,238,2202.3923
1000,business,tuesday,0,1,4,11,189,1484.8799
1500,lifestyle,tuesday,1,1,8,7,296,1444.7678
1000,world,tuesday,1,1,7,8,716,1388.2242
1000,business,tuesday,0,1,6,14,221,1751.3512
3200,world,tuesday,1,16,7,11,265,2383.9028
1200,entertainment,tuesday,9,1,9,9,285,2439.5525
2500,socialmedia,tuesday,9,1,7,8,730,2769.1213
1900,tech,wednesday,0,0,9,9,203,2165.2021
2800,lifestyle,wednesday,0,1,8,8,439,1920.0121
2700,tech,wednesday,0,1,8,7,1079,1587.9409
956,world,wednesday,1,25,8,10,1235,2490.5349
1000,lifestyle,wednesday,0,1,10,13,351,2269.2188
2500,world,wednesday,0,10,7,10,0,1923.4305
915,entertainment,wednesday,1,1,6,11,332,1673.7435
2000,entertainment,wednesday,0,1,7,10,302,2940.1189
864,business,wednesday,0,1,9,7,234,1537.4504
4100,lifestyle,wednesday,0,0,8,12,319,2073.3596
910,business,wednesday,0,1,5,11,177,1133.7795
790,business,wednesday,0,1,6,12,311,2123.1711
623,business,wednesday,0,1,4,7,480,1796.4343
548,business,wednesday,0,1,3,7,193,1981.5236
1400,world,wednesday,0,1,7,10,261,1846.9613
1100,tech,wednesday,0,13,8,8,715,1765.5562
508,world,wednesday,0,1,4,11,409,2052.0596
1800,lifestyle,wednesday,0,1,8,11,478,1981.0558
909,business,wednesday,0,1,7,12,509,1295.0485
999,lifestyle,wednesday,1,1,6,11,461,1235.7279
2100,business,wednesday,0,1,4,13,86,2312.9968
825,world,wednesday,7,1,5,10,443,1546.4219
2400,world,wednesday,0,13,6,8,194,2064.0974
1300,entertainment,wednesday,10,1,9,10,757,3033.2747
2100,world,wednesday,0,14,5,11,775,2161.8167
2000,tech,wednesday,0,1,8,9,796,1942.751
2600,world,wednesday,1,0,6,10,151,2384.4263
1100,socialmedia,wednesday,0,0,10,8,370,2045.6655
2700,business,wednesday,0,1,5,12,397,2406.8174
1700,lifestyle,wednesday,0,0,10,8,0,1596.1494
3000,tech,wednesday,0,1,8,10,320,1490.6473
2500,tech,wednesday,0,1,7,8,788,4150.021
1900,business,wednesday,0,0,10,13,109,2160.0242
10200,business,wednesday,1,1,4,7,1593,1346.3632
603,world,wednesday,0,1,6,11,240,2163.9128
1500,tech,wednesday,0,1,7,9,488,1883.5968
1200,world,wednesday,0,1,8,12,776,1398.8512
957,world,wednesday,0,1,6,11,654,1073.1803
899,tech,wednesday,0,0,8,10,267,1697.4885
1200,tech,wednesday,0,1,5,9,386,1023.826
1700,world,wednesday,1,0,7,13,191,2140.6846
8200,world,wednesday,1,0,10,11,269,1965.0159
1500,world,wednesday,0,1,7,9,297,1312.1157
683,business,wednesday,0,1,5,10,334,1525.923
1800,tech,wednesday,0,1,8,10,1863,1487.715
1500,lifestyle,wednesday,0,1,8,10,230,1736.4266
7400,tech,wednesday,1,1,10,10,234,1653.0671
2700,world,wednesday,0,1,6,11,602,2088.7639
375,entertainment,wednesday,0,1,8,8,413,2690.0527
799,world,wednesday,0,1,7,10,885,1561.7977
445,lifestyle,wednesday,0,1,5,14,268,2606.7017
837,business,wednesday,0,1,4,12,280,2679.9321
978,world,wednesday,0,7,6,11,304,1993.5616
2000,world,wednesday,1,0,6,11,94,2090.2322
1200,business,wednesday,0,1,7,11,1027,1563.1462
1500,tech,wednesday,0,1,8,7,256,2009.7542
929,world,wednesday,1,0,7,9,97,1986.2839
1200,entertainment,wednesday,1,1,4,10,163,2143.3325
1500,tech,wednesday,0,0,7,7,232,1926.4032
1100,tech,wednesday,0,1,7,7,320,2071.553
513,entertainment,wednesday,0,1,3,12,282,2359.6265
730,world,wednesday,1,0,6,10,384,2127.6777
560,entertainment,wednesday,0,0,9,13,184,1797.8936
8300,socialmedia,wednesday,0,1,5,11,235,2600.6482
8300,tech,wednesday,1,1,5,10,203,3483.8184
740,world,wednesday,0,0,9,11,61,2897.241
581,world,wednesday,1,0,7,10,255,1809.3904
556,tech,wednesday,0,1,6,11,505,1819.5402
730,entertainment,wednesday,0,1,10,10,406,2014.1406
775,tech,wednesday,0,1,4,11,501,2633.321
518,business,wednesday,2,0,8,9,117,1799.462
3100,tech,wednesday,0,8,7,8,1063,2880.7673
4700,entertainment,wednesday,0,1,3,7,195,2359.6265
1700,entertainment,wednesday,0,1,7,12,508,2358.0525
1900,entertainment,wednesday,1,0,8,10,196,1465.9562
886,business,wednesday,0,1,4,12,207,1486.1427
2100,socialmedia,wednesday,0,1,5,7,763,1955.2404
1300,socialmedia,wednesday,0,4,6,9,269,1977.9705
3900,socialmedia,wednesday,0,1,4,12,223,2381.5964
39200,tech,wednesday,0,1,8,10,548,1144.4989
876,world,wednesday,0,0,6,11,467,2000.6891
1800,tech,wednesday,2,0,8,12,270,1914.6483
1100,tech,wednesday,1,0,9,7,387,1834.7699
755,entertainment,wednesday,0,1,9,8,271,1804.8461
6000,entertainment,wednesday,0,1,6,11,611,1615.1946
1800,business,wednesday,0,1,5,8,307,1182.823
555,business,thursday,0,1,6,12,183,1395.5409
13800,business,thursday,0,8,5,9,902,1776.4785
447,business,thursday,0,0,7,12,129,1951.8179
4400,entertainment,thursday,10,1,10,10,1023,2645.2356
1700,tech,thursday,0,1,8,6,372,1225.1886
1000,world,thursday,0,0,7,13,126,2035.5524
1900,tech,thursday,0,1,7,12,898,2343.0339
902,lifestyle,thursday,0,0,8,8,210,1813.9189
1100,business,thursday,0,1,7,9,170,1691.8539
1000,world,thursday,0,16,5,8,430,1879.822
1600,world,thursday,0,10,9,9,580,2458.2563
9500,lifestyle,thursday,0,1,6,11,214,2806.7356
1300,business,thursday,0,1,9,6,951,1919.1666
949,world,thursday,0,6,10,11,794,1716.5836
405,world,thursday,3,0,6,10,322,1780.0443
2100,tech,thursday,0,1,7,7,222,2197.948
1500,world,thursday,0,1,6,9,529,2897.6284
2300,socialmedia,thursday,0,1,3,4,98,2183.092
4000,tech,thursday,0,0,10,7,241,2443.7349
785,tech,thursday,0,1,9,13,661,1376.729
2400,tech,thursday,0,12,7,10,596,2075.3394
2300,entertainment,thursday,10,1,9,8,322,2738.1221
5200,tech,thursday,0,1,10,13,716,1908.7311
3800,tech,thursday,1,0,5,9,342,1438.6747
431,world,thursday,0,1,9,6,304,1389.5522
3600,lifestyle,thursday,0,1,7,11,407,2230.8489
2500,entertainment,thursday,0,1,5,10,358,3173.9131
515,business,thursday,1,0,7,12,169,1672.328
537,entertainment,thursday,0,1,8,11,472,3306.5662
668,business,thursday,0,11,10,9,1139,3093.0933
5000,socialmedia,thursday,0,1,7,10,411,1961.5333
3400,lifestyle,thursday,1,0,6,13,117,1584.7645
471,business,thursday,1,0,6,9,252,1589.587
1200,business,thursday,0,1,6,8,636,1548.8511
527,world,thursday,1,0,9,9,206,1541.5764
1400,entertainment,thursday,1,11,3,13,801,2168.0161
632,business,thursday,0,1,10,9,511,2108.7612
